Sexo	Comunidades y Ciudades Autónomas	Edad	Periodo	Total
Hombres	07 Castilla y León	Total	2011T1	51,85
Hombres	07 Castilla y León	Total	2010T4	53,75
Hombres	07 Castilla y León	Total	2010T3	55,10
Hombres	07 Castilla y León	Total	2010T2	54,55
Hombres	07 Castilla y León	Total	2010T1	53,61
Hombres	07 Castilla y León	Total	2009T4	55,16
Hombres	07 Castilla y León	Total	2009T3	56,20
Hombres	07 Castilla y León	Total	2009T2	55,35
Hombres	07 Castilla y León	Total	2009T1	55,45
Hombres	07 Castilla y León	Total	2008T4	57,96
Hombres	07 Castilla y León	Total	2008T3	59,72
Hombres	07 Castilla y León	Total	2008T2	60,15
Hombres	07 Castilla y León	Total	2008T1	60,73
Hombres	07 Castilla y León	Total	2007T4	60,93
Hombres	07 Castilla y León	Total	2007T3	61,69
Hombres	07 Castilla y León	Total	2007T2	60,73
Hombres	07 Castilla y León	Total	2007T1	60,18
Hombres	07 Castilla y León	Total	2006T4	60,41
Hombres	07 Castilla y León	Total	2006T3	61,33
Hombres	07 Castilla y León	Total	2006T2	60,53
Hombres	07 Castilla y León	Total	2006T1	59,57
Hombres	07 Castilla y León	Total	2005T4	60,15
Hombres	07 Castilla y León	Total	2005T3	61,70
Hombres	07 Castilla y León	Total	2005T2	60,62
Hombres	07 Castilla y León	Total	2005T1	59,39
Hombres	07 Castilla y León	Total	2004T4	58,87
Hombres	07 Castilla y León	Total	2004T3	59,11
Hombres	07 Castilla y León	Total	2004T2	57,56
Hombres	07 Castilla y León	Total	2004T1	56,86
Hombres	07 Castilla y León	Total	2003T4	57,29
Hombres	07 Castilla y León	Total	2003T3	58,16
Hombres	07 Castilla y León	Total	2003T2	57,57
Hombres	07 Castilla y León	Total	2003T1	57,31
Hombres	07 Castilla y León	Total	2002T4	57,36
Hombres	07 Castilla y León	Total	2002T3	57,73
Hombres	07 Castilla y León	Total	2002T2	57,39
Hombres	07 Castilla y León	Total	2002T1	56,78
Hombres	07 Castilla y León	Menores de 25 años	2021T4	23,17
Hombres	07 Castilla y León	Menores de 25 años	2021T3	26,80
Hombres	07 Castilla y León	Menores de 25 años	2021T2	23,53
Hombres	07 Castilla y León	Menores de 25 años	2021T1	21,38
Hombres	07 Castilla y León	Menores de 25 años	2020T4	20,06
Hombres	07 Castilla y León	Menores de 25 años	2020T3	25,68
Hombres	07 Castilla y León	Menores de 25 años	2020T2	21,08
Hombres	07 Castilla y León	Menores de 25 años	2020T1	25,47
Hombres	07 Castilla y León	Menores de 25 años	2019T4	27,09
Hombres	07 Castilla y León	Menores de 25 años	2019T3	33,34
Hombres	07 Castilla y León	Menores de 25 años	2019T2	26,60
Hombres	07 Castilla y León	Menores de 25 años	2019T1	23,32
Hombres	07 Castilla y León	Menores de 25 años	2018T4	26,07
Hombres	07 Castilla y León	Menores de 25 años	2018T3	28,37
Hombres	07 Castilla y León	Menores de 25 años	2018T2	24,25
Hombres	07 Castilla y León	Menores de 25 años	2018T1	23,62
Hombres	07 Castilla y León	Menores de 25 años	2017T4	23,16
Hombres	07 Castilla y León	Menores de 25 años	2017T3	26,78
Hombres	07 Castilla y León	Menores de 25 años	2017T2	18,77
Hombres	07 Castilla y León	Menores de 25 años	2017T1	19,26
Hombres	07 Castilla y León	Menores de 25 años	2016T4	21,49
Hombres	07 Castilla y León	Menores de 25 años	2016T3	29,14
Hombres	07 Castilla y León	Menores de 25 años	2016T2	23,59
Hombres	07 Castilla y León	Menores de 25 años	2016T1	20,49
Hombres	07 Castilla y León	Menores de 25 años	2015T4	20,27
Hombres	07 Castilla y León	Menores de 25 años	2015T3	23,19
Hombres	07 Castilla y León	Menores de 25 años	2015T2	18,91
Hombres	07 Castilla y León	Menores de 25 años	2015T1	16,46
Hombres	07 Castilla y León	Menores de 25 años	2014T4	17,98
Hombres	07 Castilla y León	Menores de 25 años	2014T3	23,69
Hombres	07 Castilla y León	Menores de 25 años	2014T2	18,08
Hombres	07 Castilla y León	Menores de 25 años	2014T1	18,40
Hombres	07 Castilla y León	Menores de 25 años	2013T4	19,35
Hombres	07 Castilla y León	Menores de 25 años	2013T3	25,64
Hombres	07 Castilla y León	Menores de 25 años	2013T2	20,24
Hombres	07 Castilla y León	Menores de 25 años	2013T1	17,31
Hombres	07 Castilla y León	Menores de 25 años	2012T4	20,32
Hombres	07 Castilla y León	Menores de 25 años	2012T3	27,56
Hombres	07 Castilla y León	Menores de 25 años	2012T2	22,39
Hombres	07 Castilla y León	Menores de 25 años	2012T1	19,11
Hombres	07 Castilla y León	Menores de 25 años	2011T4	23,69
Hombres	07 Castilla y León	Menores de 25 años	2011T3	28,85
Hombres	07 Castilla y León	Menores de 25 años	2011T2	28,43
Hombres	07 Castilla y León	Menores de 25 años	2011T1	27,25
Hombres	07 Castilla y León	Menores de 25 años	2010T4	27,67
Hombres	07 Castilla y León	Menores de 25 años	2010T3	33,46
Hombres	07 Castilla y León	Menores de 25 años	2010T2	31,73
Hombres	07 Castilla y León	Menores de 25 años	2010T1	30,45
Hombres	07 Castilla y León	Menores de 25 años	2009T4	32,32
Hombres	07 Castilla y León	Menores de 25 años	2009T3	36,85
Hombres	07 Castilla y León	Menores de 25 años	2009T2	36,24
Hombres	07 Castilla y León	Menores de 25 años	2009T1	35,09
Hombres	07 Castilla y León	Menores de 25 años	2008T4	39,76
Hombres	07 Castilla y León	Menores de 25 años	2008T3	43,61
Hombres	07 Castilla y León	Menores de 25 años	2008T2	44,11
Hombres	07 Castilla y León	Menores de 25 años	2008T1	44,19
Hombres	07 Castilla y León	Menores de 25 años	2007T4	45,25
Hombres	07 Castilla y León	Menores de 25 años	2007T3	49,03
Hombres	07 Castilla y León	Menores de 25 años	2007T2	42,55
Hombres	07 Castilla y León	Menores de 25 años	2007T1	42,93
Hombres	07 Castilla y León	Menores de 25 años	2006T4	45,25
Hombres	07 Castilla y León	Menores de 25 años	2006T3	49,02
Hombres	07 Castilla y León	Menores de 25 años	2006T2	44,13
Hombres	07 Castilla y León	Menores de 25 años	2006T1	40,40
Hombres	07 Castilla y León	Menores de 25 años	2005T4	41,48
Hombres	07 Castilla y León	Menores de 25 años	2005T3	48,47
Hombres	07 Castilla y León	Menores de 25 años	2005T2	42,36
Hombres	07 Castilla y León	Menores de 25 años	2005T1	39,34
Hombres	07 Castilla y León	Menores de 25 años	2004T4	37,63
Hombres	07 Castilla y León	Menores de 25 años	2004T3	39,95
Hombres	07 Castilla y León	Menores de 25 años	2004T2	36,10
Hombres	07 Castilla y León	Menores de 25 años	2004T1	36,20
Hombres	07 Castilla y León	Menores de 25 años	2003T4	36,76
Hombres	07 Castilla y León	Menores de 25 años	2003T3	40,44
Hombres	07 Castilla y León	Menores de 25 años	2003T2	38,80
Hombres	07 Castilla y León	Menores de 25 años	2003T1	38,35
Hombres	07 Castilla y León	Menores de 25 años	2002T4	37,78
Hombres	07 Castilla y León	Menores de 25 años	2002T3	41,52
Hombres	07 Castilla y León	Menores de 25 años	2002T2	38,29
Hombres	07 Castilla y León	Menores de 25 años	2002T1	36,41
Hombres	07 Castilla y León	25 y más años	2021T4	57,41
Hombres	07 Castilla y León	25 y más años	2021T3	58,26
Hombres	07 Castilla y León	25 y más años	2021T2	56,78
Hombres	07 Castilla y León	25 y más años	2021T1	56,13
Hombres	07 Castilla y León	25 y más años	2020T4	57,40
Hombres	07 Castilla y León	25 y más años	2020T3	56,37
Hombres	07 Castilla y León	25 y más años	2020T2	54,43
Hombres	07 Castilla y León	25 y más años	2020T1	56,40
Hombres	07 Castilla y León	25 y más años	2019T4	57,90
Hombres	07 Castilla y León	25 y más años	2019T3	57,68
Hombres	07 Castilla y León	25 y más años	2019T2	57,80
Hombres	07 Castilla y León	25 y más años	2019T1	56,52
Hombres	07 Castilla y León	25 y más años	2018T4	57,48
Hombres	07 Castilla y León	25 y más años	2018T3	57,96
Hombres	07 Castilla y León	25 y más años	2018T2	57,59
Hombres	07 Castilla y León	25 y más años	2018T1	55,97
Hombres	07 Castilla y León	25 y más años	2017T4	56,48
Hombres	07 Castilla y León	25 y más años	2017T3	57,35
Hombres	07 Castilla y León	25 y más años	2017T2	56,93
Hombres	07 Castilla y León	25 y más años	2017T1	55,59
Hombres	07 Castilla y León	25 y más años	2016T4	56,16
Hombres	07 Castilla y León	25 y más años	2016T3	57,25
Hombres	07 Castilla y León	25 y más años	2016T2	55,52
Hombres	07 Castilla y León	25 y más años	2016T1	53,81
Hombres	07 Castilla y León	25 y más años	2015T4	55,03
Hombres	07 Castilla y León	25 y más años	2015T3	55,75
Hombres	07 Castilla y León	25 y más años	2015T2	54,50
Hombres	07 Castilla y León	25 y más años	2015T1	53,48
Hombres	07 Castilla y León	25 y más años	2014T4	53,45
Hombres	07 Castilla y León	25 y más años	2014T3	54,17
Hombres	07 Castilla y León	25 y más años	2014T2	52,44
Hombres	07 Castilla y León	25 y más años	2014T1	51,13
Hombres	07 Castilla y León	25 y más años	2013T4	51,64
Hombres	07 Castilla y León	25 y más años	2013T3	52,86
Hombres	07 Castilla y León	25 y más años	2013T2	52,36
Hombres	07 Castilla y León	25 y más años	2013T1	51,15
Hombres	07 Castilla y León	25 y más años	2012T4	53,44
Hombres	07 Castilla y León	25 y más años	2012T3	55,87
Hombres	07 Castilla y León	25 y más años	2012T2	55,43
Hombres	07 Castilla y León	25 y más años	2012T1	54,76
Hombres	07 Castilla y León	25 y más años	2011T4	56,05
Hombres	07 Castilla y León	25 y más años	2011T3	56,84
Hombres	07 Castilla y León	25 y más años	2011T2	56,05
Hombres	07 Castilla y León	25 y más años	2011T1	54,68
Hombres	07 Castilla y León	25 y más años	2010T4	56,77
Hombres	07 Castilla y León	25 y más años	2010T3	57,62
Hombres	07 Castilla y León	25 y más años	2010T2	57,24
Hombres	07 Castilla y León	25 y más años	2010T1	56,37
Hombres	07 Castilla y León	25 y más años	2009T4	57,91
Hombres	07 Castilla y León	25 y más años	2009T3	58,55
Hombres	07 Castilla y León	25 y más años	2009T2	57,69
Hombres	07 Castilla y León	25 y más años	2009T1	57,98
Hombres	07 Castilla y León	25 y más años	2008T4	60,23
Hombres	07 Castilla y León	25 y más años	2008T3	61,74
Hombres	07 Castilla y León	25 y más años	2008T2	62,19
Hombres	07 Castilla y León	25 y más años	2008T1	62,85
Hombres	07 Castilla y León	25 y más años	2007T4	62,95
Hombres	07 Castilla y León	25 y más años	2007T3	63,34
Hombres	07 Castilla y León	25 y más años	2007T2	63,10
Hombres	07 Castilla y León	25 y más años	2007T1	62,45
Hombres	07 Castilla y León	25 y más años	2006T4	62,41
Hombres	07 Castilla y León	25 y más años	2006T3	62,98
Hombres	07 Castilla y León	25 y más años	2006T2	62,74
Hombres	07 Castilla y León	25 y más años	2006T1	62,17
Hombres	07 Castilla y León	25 y más años	2005T4	62,71
Hombres	07 Castilla y León	25 y más años	2005T3	63,54
Hombres	07 Castilla y León	25 y más años	2005T2	63,19
Hombres	07 Castilla y León	25 y más años	2005T1	62,24
Hombres	07 Castilla y León	25 y más años	2004T4	61,91
Hombres	07 Castilla y León	25 y más años	2004T3	61,89
Hombres	07 Castilla y León	25 y más años	2004T2	60,70
Hombres	07 Castilla y León	25 y más años	2004T1	59,91
Hombres	07 Castilla y León	25 y más años	2003T4	60,37
Hombres	07 Castilla y León	25 y más años	2003T3	60,84
Hombres	07 Castilla y León	25 y más años	2003T2	60,45
Hombres	07 Castilla y León	25 y más años	2003T1	60,25
Hombres	07 Castilla y León	25 y más años	2002T4	60,43
Hombres	07 Castilla y León	25 y más años	2002T3	60,31
Hombres	07 Castilla y León	25 y más años	2002T2	60,46
Hombres	07 Castilla y León	25 y más años	2002T1	60,09
Hombres	07 Castilla y León	De 16 a 19 años	2021T4	5,80
Hombres	07 Castilla y León	De 16 a 19 años	2021T3	8,23
Hombres	07 Castilla y León	De 16 a 19 años	2021T2	5,81
Hombres	07 Castilla y León	De 16 a 19 años	2021T1	3,12
Hombres	07 Castilla y León	De 16 a 19 años	2020T4	6,16
Hombres	07 Castilla y León	De 16 a 19 años	2020T3	11,08
Hombres	07 Castilla y León	De 16 a 19 años	2020T2	5,26
Hombres	07 Castilla y León	De 16 a 19 años	2020T1	8,12
Hombres	07 Castilla y León	De 16 a 19 años	2019T4	8,76
Hombres	07 Castilla y León	De 16 a 19 años	2019T3	14,32
Hombres	07 Castilla y León	De 16 a 19 años	2019T2	11,99
Hombres	07 Castilla y León	De 16 a 19 años	2019T1	7,82
Hombres	07 Castilla y León	De 16 a 19 años	2018T4	7,37
Hombres	07 Castilla y León	De 16 a 19 años	2018T3	10,48
Hombres	07 Castilla y León	De 16 a 19 años	2018T2	10,27
Hombres	07 Castilla y León	De 16 a 19 años	2018T1	8,55
Hombres	07 Castilla y León	De 16 a 19 años	2017T4	8,33
Hombres	07 Castilla y León	De 16 a 19 años	2017T3	8,68
Hombres	07 Castilla y León	De 16 a 19 años	2017T2	3,01
Hombres	07 Castilla y León	De 16 a 19 años	2017T1	3,08
Hombres	07 Castilla y León	De 16 a 19 años	2016T4	4,08
Hombres	07 Castilla y León	De 16 a 19 años	2016T3	7,76
Hombres	07 Castilla y León	De 16 a 19 años	2016T2	5,35
Hombres	07 Castilla y León	De 16 a 19 años	2016T1	4,37
Hombres	07 Castilla y León	De 16 a 19 años	2015T4	5,65
Hombres	07 Castilla y León	De 16 a 19 años	2015T3	8,51
Hombres	07 Castilla y León	De 16 a 19 años	2015T2	4,89
Hombres	07 Castilla y León	De 16 a 19 años	2015T1	2,64
Hombres	07 Castilla y León	De 16 a 19 años	2014T4	4,05
Hombres	07 Castilla y León	De 16 a 19 años	2014T3	6,83
Hombres	07 Castilla y León	De 16 a 19 años	2014T2	4,70
Hombres	07 Castilla y León	De 16 a 19 años	2014T1	5,21
Hombres	07 Castilla y León	De 16 a 19 años	2013T4	3,75
Hombres	07 Castilla y León	De 16 a 19 años	2013T3	5,40
Hombres	07 Castilla y León	De 16 a 19 años	2013T2	6,49
Hombres	07 Castilla y León	De 16 a 19 años	2013T1	4,20
Hombres	07 Castilla y León	De 16 a 19 años	2012T4	6,84
Hombres	07 Castilla y León	De 16 a 19 años	2012T3	10,35
Hombres	07 Castilla y León	De 16 a 19 años	2012T2	5,45
Hombres	07 Castilla y León	De 16 a 19 años	2012T1	5,56
Hombres	07 Castilla y León	De 16 a 19 años	2011T4	7,62
Hombres	07 Castilla y León	De 16 a 19 años	2011T3	9,77
Hombres	07 Castilla y León	De 16 a 19 años	2011T2	12,02
Hombres	07 Castilla y León	De 16 a 19 años	2011T1	10,46
Hombres	07 Castilla y León	De 16 a 19 años	2010T4	8,91
Hombres	07 Castilla y León	De 16 a 19 años	2010T3	17,22
Hombres	07 Castilla y León	De 16 a 19 años	2010T2	14,89
Hombres	07 Castilla y León	De 16 a 19 años	2010T1	10,81
Hombres	07 Castilla y León	De 16 a 19 años	2009T4	9,85
Hombres	07 Castilla y León	De 16 a 19 años	2009T3	16,06
Hombres	07 Castilla y León	De 16 a 19 años	2009T2	12,88
Hombres	07 Castilla y León	De 16 a 19 años	2009T1	13,65
Hombres	07 Castilla y León	De 16 a 19 años	2008T4	14,74
Hombres	07 Castilla y León	De 16 a 19 años	2008T3	19,67
Hombres	07 Castilla y León	De 16 a 19 años	2008T2	19,26
Hombres	07 Castilla y León	De 16 a 19 años	2008T1	19,21
Hombres	07 Castilla y León	De 16 a 19 años	2007T4	18,46
Hombres	07 Castilla y León	De 16 a 19 años	2007T3	25,42
Hombres	07 Castilla y León	De 16 a 19 años	2007T2	18,39
Hombres	07 Castilla y León	De 16 a 19 años	2007T1	17,28
Hombres	07 Castilla y León	De 16 a 19 años	2006T4	22,02
Hombres	07 Castilla y León	De 16 a 19 años	2006T3	30,22
Hombres	07 Castilla y León	De 16 a 19 años	2006T2	22,33
Hombres	07 Castilla y León	De 16 a 19 años	2006T1	18,28
Hombres	07 Castilla y León	De 16 a 19 años	2005T4	23,44
Hombres	07 Castilla y León	De 16 a 19 años	2005T3	28,86
Hombres	07 Castilla y León	De 16 a 19 años	2005T2	27,08
Hombres	07 Castilla y León	De 16 a 19 años	2005T1	22,38
Hombres	07 Castilla y León	De 16 a 19 años	2004T4	17,15
Hombres	07 Castilla y León	De 16 a 19 años	2004T3	21,21
Hombres	07 Castilla y León	De 16 a 19 años	2004T2	16,52
Hombres	07 Castilla y León	De 16 a 19 años	2004T1	12,57
Hombres	07 Castilla y León	De 16 a 19 años	2003T4	13,64
Hombres	07 Castilla y León	De 16 a 19 años	2003T3	17,31
Hombres	07 Castilla y León	De 16 a 19 años	2003T2	13,25
Hombres	07 Castilla y León	De 16 a 19 años	2003T1	14,42
Hombres	07 Castilla y León	De 16 a 19 años	2002T4	16,16
Hombres	07 Castilla y León	De 16 a 19 años	2002T3	23,57
Hombres	07 Castilla y León	De 16 a 19 años	2002T2	19,61
Hombres	07 Castilla y León	De 16 a 19 años	2002T1	16,57
Hombres	07 Castilla y León	De 20 a 24 años	2021T4	37,70
Hombres	07 Castilla y León	De 20 a 24 años	2021T3	42,06
Hombres	07 Castilla y León	De 20 a 24 años	2021T2	38,34
Hombres	07 Castilla y León	De 20 a 24 años	2021T1	36,14
Hombres	07 Castilla y León	De 20 a 24 años	2020T4	31,25
Hombres	07 Castilla y León	De 20 a 24 años	2020T3	37,49
Hombres	07 Castilla y León	De 20 a 24 años	2020T2	33,94
Hombres	07 Castilla y León	De 20 a 24 años	2020T1	39,63
Hombres	07 Castilla y León	De 20 a 24 años	2019T4	42,08
Hombres	07 Castilla y León	De 20 a 24 años	2019T3	48,83
Hombres	07 Castilla y León	De 20 a 24 años	2019T2	38,46
Hombres	07 Castilla y León	De 20 a 24 años	2019T1	35,85
Hombres	07 Castilla y León	De 20 a 24 años	2018T4	41,13
Hombres	07 Castilla y León	De 20 a 24 años	2018T3	42,71
Hombres	07 Castilla y León	De 20 a 24 años	2018T2	35,40
Hombres	07 Castilla y León	De 20 a 24 años	2018T1	35,58
Hombres	07 Castilla y León	De 20 a 24 años	2017T4	34,87
Hombres	07 Castilla y León	De 20 a 24 años	2017T3	41,04
Hombres	07 Castilla y León	De 20 a 24 años	2017T2	31,16
Hombres	07 Castilla y León	De 20 a 24 años	2017T1	31,94
Hombres	07 Castilla y León	De 20 a 24 años	2016T4	35,04
Hombres	07 Castilla y León	De 20 a 24 años	2016T3	45,63
Hombres	07 Castilla y León	De 20 a 24 años	2016T2	37,51
Hombres	07 Castilla y León	De 20 a 24 años	2016T1	32,68
Hombres	07 Castilla y León	De 20 a 24 años	2015T4	31,22
Hombres	07 Castilla y León	De 20 a 24 años	2015T3	34,07
Hombres	07 Castilla y León	De 20 a 24 años	2015T2	29,25
Hombres	07 Castilla y León	De 20 a 24 años	2015T1	26,63
Hombres	07 Castilla y León	De 20 a 24 años	2014T4	28,17
Hombres	07 Castilla y León	De 20 a 24 años	2014T3	35,95
Hombres	07 Castilla y León	De 20 a 24 años	2014T2	27,76
Hombres	07 Castilla y León	De 20 a 24 años	2014T1	27,90
Hombres	07 Castilla y León	De 20 a 24 años	2013T4	30,52
Hombres	07 Castilla y León	De 20 a 24 años	2013T3	40,07
Hombres	07 Castilla y León	De 20 a 24 años	2013T2	29,99
Hombres	07 Castilla y León	De 20 a 24 años	2013T1	26,57
Hombres	07 Castilla y León	De 20 a 24 años	2012T4	29,81
Hombres	07 Castilla y León	De 20 a 24 años	2012T3	39,68
Hombres	07 Castilla y León	De 20 a 24 años	2012T2	34,30
Hombres	07 Castilla y León	De 20 a 24 años	2012T1	28,62
Hombres	07 Castilla y León	De 20 a 24 años	2011T4	34,98
Hombres	07 Castilla y León	De 20 a 24 años	2011T3	42,27
Hombres	07 Castilla y León	De 20 a 24 años	2011T2	39,96
Hombres	07 Castilla y León	De 20 a 24 años	2011T1	39,04
Hombres	07 Castilla y León	De 20 a 24 años	2010T4	40,79
Hombres	07 Castilla y León	De 20 a 24 años	2010T3	44,79
Hombres	07 Castilla y León	De 20 a 24 años	2010T2	43,41
Hombres	07 Castilla y León	De 20 a 24 años	2010T1	43,97
Hombres	07 Castilla y León	De 20 a 24 años	2009T4	47,72
Hombres	07 Castilla y León	De 20 a 24 años	2009T3	51,01
Hombres	07 Castilla y León	De 20 a 24 años	2009T2	52,06
Hombres	07 Castilla y León	De 20 a 24 años	2009T1	49,52
Hombres	07 Castilla y León	De 20 a 24 años	2008T4	56,53
Hombres	07 Castilla y León	De 20 a 24 años	2008T3	59,61
Hombres	07 Castilla y León	De 20 a 24 años	2008T2	60,67
Hombres	07 Castilla y León	De 20 a 24 años	2008T1	60,79
Hombres	07 Castilla y León	De 20 a 24 años	2007T4	63,01
Hombres	07 Castilla y León	De 20 a 24 años	2007T3	64,64
Hombres	07 Castilla y León	De 20 a 24 años	2007T2	58,47
Hombres	07 Castilla y León	De 20 a 24 años	2007T1	59,80
Hombres	07 Castilla y León	De 20 a 24 años	2006T4	60,50
Hombres	07 Castilla y León	De 20 a 24 años	2006T3	61,34
Hombres	07 Castilla y León	De 20 a 24 años	2006T2	58,39
Hombres	07 Castilla y León	De 20 a 24 años	2006T1	54,85
Hombres	07 Castilla y León	De 20 a 24 años	2005T4	53,24
Hombres	07 Castilla y León	De 20 a 24 años	2005T3	61,24
Hombres	07 Castilla y León	De 20 a 24 años	2005T2	52,32
Hombres	07 Castilla y León	De 20 a 24 años	2005T1	50,40
Hombres	07 Castilla y León	De 20 a 24 años	2004T4	51,01
Hombres	07 Castilla y León	De 20 a 24 años	2004T3	52,20
Hombres	07 Castilla y León	De 20 a 24 años	2004T2	48,90
Hombres	07 Castilla y León	De 20 a 24 años	2004T1	51,66
Hombres	07 Castilla y León	De 20 a 24 años	2003T4	51,85
Hombres	07 Castilla y León	De 20 a 24 años	2003T3	55,51
Hombres	07 Castilla y León	De 20 a 24 años	2003T2	55,42
Hombres	07 Castilla y León	De 20 a 24 años	2003T1	53,86
Hombres	07 Castilla y León	De 20 a 24 años	2002T4	51,82
Hombres	07 Castilla y León	De 20 a 24 años	2002T3	53,20
Hombres	07 Castilla y León	De 20 a 24 años	2002T2	50,46
Hombres	07 Castilla y León	De 20 a 24 años	2002T1	49,36
Hombres	07 Castilla y León	De 25 a 54 años	2021T4	83,89
Hombres	07 Castilla y León	De 25 a 54 años	2021T3	85,03
Hombres	07 Castilla y León	De 25 a 54 años	2021T2	82,76
Hombres	07 Castilla y León	De 25 a 54 años	2021T1	81,93
Hombres	07 Castilla y León	De 25 a 54 años	2020T4	84,19
Hombres	07 Castilla y León	De 25 a 54 años	2020T3	83,12
Hombres	07 Castilla y León	De 25 a 54 años	2020T2	79,77
Hombres	07 Castilla y León	De 25 a 54 años	2020T1	82,70
Hombres	07 Castilla y León	De 25 a 54 años	2019T4	84,60
Hombres	07 Castilla y León	De 25 a 54 años	2019T3	84,50
Hombres	07 Castilla y León	De 25 a 54 años	2019T2	84,71
Hombres	07 Castilla y León	De 25 a 54 años	2019T1	82,53
Hombres	07 Castilla y León	De 25 a 54 años	2018T4	83,85
Hombres	07 Castilla y León	De 25 a 54 años	2018T3	84,48
Hombres	07 Castilla y León	De 25 a 54 años	2018T2	84,52
Hombres	07 Castilla y León	De 25 a 54 años	2018T1	82,00
Hombres	07 Castilla y León	De 25 a 54 años	2017T4	82,36
Hombres	07 Castilla y León	De 25 a 54 años	2017T3	83,53
Hombres	07 Castilla y León	De 25 a 54 años	2017T2	82,27
Hombres	07 Castilla y León	De 25 a 54 años	2017T1	80,45
Hombres	07 Castilla y León	De 25 a 54 años	2016T4	80,49
Hombres	07 Castilla y León	De 25 a 54 años	2016T3	82,59
Hombres	07 Castilla y León	De 25 a 54 años	2016T2	79,86
Hombres	07 Castilla y León	De 25 a 54 años	2016T1	76,99
Hombres	07 Castilla y León	De 25 a 54 años	2015T4	79,56
Hombres	07 Castilla y León	De 25 a 54 años	2015T3	80,51
Hombres	07 Castilla y León	De 25 a 54 años	2015T2	78,48
Hombres	07 Castilla y León	De 25 a 54 años	2015T1	77,08
Hombres	07 Castilla y León	De 25 a 54 años	2014T4	77,11
Hombres	07 Castilla y León	De 25 a 54 años	2014T3	77,58
Hombres	07 Castilla y León	De 25 a 54 años	2014T2	74,88
Hombres	07 Castilla y León	De 25 a 54 años	2014T1	73,00
Hombres	07 Castilla y León	De 25 a 54 años	2013T4	73,25
Hombres	07 Castilla y León	De 25 a 54 años	2013T3	75,46
Hombres	07 Castilla y León	De 25 a 54 años	2013T2	74,18
Hombres	07 Castilla y León	De 25 a 54 años	2013T1	72,93
Hombres	07 Castilla y León	De 25 a 54 años	2012T4	75,53
Hombres	07 Castilla y León	De 25 a 54 años	2012T3	78,64
Hombres	07 Castilla y León	De 25 a 54 años	2012T2	77,82
Hombres	07 Castilla y León	De 25 a 54 años	2012T1	77,41
Hombres	07 Castilla y León	De 25 a 54 años	2011T4	79,02
Hombres	07 Castilla y León	De 25 a 54 años	2011T3	80,63
Hombres	07 Castilla y León	De 25 a 54 años	2011T2	78,78
Hombres	07 Castilla y León	De 25 a 54 años	2011T1	77,13
Hombres	07 Castilla y León	De 25 a 54 años	2010T4	80,25
Hombres	07 Castilla y León	De 25 a 54 años	2010T3	81,11
Hombres	07 Castilla y León	De 25 a 54 años	2010T2	80,82
Hombres	07 Castilla y León	De 25 a 54 años	2010T1	79,71
Hombres	07 Castilla y León	De 25 a 54 años	2009T4	81,89
Hombres	07 Castilla y León	De 25 a 54 años	2009T3	82,73
Hombres	07 Castilla y León	De 25 a 54 años	2009T2	80,95
Hombres	07 Castilla y León	De 25 a 54 años	2009T1	80,93
Hombres	07 Castilla y León	De 25 a 54 años	2008T4	84,13
Hombres	07 Castilla y León	De 25 a 54 años	2008T3	86,00
Hombres	07 Castilla y León	De 25 a 54 años	2008T2	87,10
Hombres	07 Castilla y León	De 25 a 54 años	2008T1	88,03
Hombres	07 Castilla y León	De 25 a 54 años	2007T4	88,18
Hombres	07 Castilla y León	De 25 a 54 años	2007T3	89,15
Hombres	07 Castilla y León	De 25 a 54 años	2007T2	89,29
Hombres	07 Castilla y León	De 25 a 54 años	2007T1	88,47
Hombres	07 Castilla y León	De 25 a 54 años	2006T4	87,78
Hombres	07 Castilla y León	De 25 a 54 años	2006T3	88,88
Hombres	07 Castilla y León	De 25 a 54 años	2006T2	88,35
Hombres	07 Castilla y León	De 25 a 54 años	2006T1	87,73
Hombres	07 Castilla y León	De 25 a 54 años	2005T4	88,04
Hombres	07 Castilla y León	De 25 a 54 años	2005T3	89,53
Hombres	07 Castilla y León	De 25 a 54 años	2005T2	89,09
Hombres	07 Castilla y León	De 25 a 54 años	2005T1	87,48
Hombres	07 Castilla y León	De 25 a 54 años	2004T4	87,80
Hombres	07 Castilla y León	De 25 a 54 años	2004T3	87,89
Hombres	07 Castilla y León	De 25 a 54 años	2004T2	86,49
Hombres	07 Castilla y León	De 25 a 54 años	2004T1	85,06
Hombres	07 Castilla y León	De 25 a 54 años	2003T4	86,14
Hombres	07 Castilla y León	De 25 a 54 años	2003T3	86,42
Hombres	07 Castilla y León	De 25 a 54 años	2003T2	85,64
Hombres	07 Castilla y León	De 25 a 54 años	2003T1	86,06
Hombres	07 Castilla y León	De 25 a 54 años	2002T4	86,33
Hombres	07 Castilla y León	De 25 a 54 años	2002T3	86,37
Hombres	07 Castilla y León	De 25 a 54 años	2002T2	86,27
Hombres	07 Castilla y León	De 25 a 54 años	2002T1	85,87
Hombres	07 Castilla y León	55 y más años	2021T4	30,84
Hombres	07 Castilla y León	55 y más años	2021T3	31,15
Hombres	07 Castilla y León	55 y más años	2021T2	30,26
Hombres	07 Castilla y León	55 y más años	2021T1	29,63
Hombres	07 Castilla y León	55 y más años	2020T4	29,72
Hombres	07 Castilla y León	55 y más años	2020T3	28,54
Hombres	07 Castilla y León	55 y más años	2020T2	27,88
