Sexo	Comunidades y Ciudades Autónomas	Edad	Periodo	Total
Hombres	08 Castilla - La Mancha	Total	2002T4	65,75
Hombres	08 Castilla - La Mancha	Total	2002T3	65,47
Hombres	08 Castilla - La Mancha	Total	2002T2	65,03
Hombres	08 Castilla - La Mancha	Total	2002T1	64,10
Hombres	08 Castilla - La Mancha	Menores de 25 años	2021T4	35,84
Hombres	08 Castilla - La Mancha	Menores de 25 años	2021T3	43,31
Hombres	08 Castilla - La Mancha	Menores de 25 años	2021T2	41,11
Hombres	08 Castilla - La Mancha	Menores de 25 años	2021T1	36,86
Hombres	08 Castilla - La Mancha	Menores de 25 años	2020T4	34,62
Hombres	08 Castilla - La Mancha	Menores de 25 años	2020T3	37,28
Hombres	08 Castilla - La Mancha	Menores de 25 años	2020T2	32,97
Hombres	08 Castilla - La Mancha	Menores de 25 años	2020T1	38,01
Hombres	08 Castilla - La Mancha	Menores de 25 años	2019T4	39,79
Hombres	08 Castilla - La Mancha	Menores de 25 años	2019T3	44,06
Hombres	08 Castilla - La Mancha	Menores de 25 años	2019T2	38,96
Hombres	08 Castilla - La Mancha	Menores de 25 años	2019T1	39,43
Hombres	08 Castilla - La Mancha	Menores de 25 años	2018T4	39,32
Hombres	08 Castilla - La Mancha	Menores de 25 años	2018T3	44,70
Hombres	08 Castilla - La Mancha	Menores de 25 años	2018T2	41,26
Hombres	08 Castilla - La Mancha	Menores de 25 años	2018T1	38,07
Hombres	08 Castilla - La Mancha	Menores de 25 años	2017T4	42,02
Hombres	08 Castilla - La Mancha	Menores de 25 años	2017T3	44,58
Hombres	08 Castilla - La Mancha	Menores de 25 años	2017T2	40,51
Hombres	08 Castilla - La Mancha	Menores de 25 años	2017T1	39,99
Hombres	08 Castilla - La Mancha	Menores de 25 años	2016T4	41,90
Hombres	08 Castilla - La Mancha	Menores de 25 años	2016T3	39,62
Hombres	08 Castilla - La Mancha	Menores de 25 años	2016T2	38,06
Hombres	08 Castilla - La Mancha	Menores de 25 años	2016T1	35,57
Hombres	08 Castilla - La Mancha	Menores de 25 años	2015T4	37,67
Hombres	08 Castilla - La Mancha	Menores de 25 años	2015T3	41,31
Hombres	08 Castilla - La Mancha	Menores de 25 años	2015T2	37,14
Hombres	08 Castilla - La Mancha	Menores de 25 años	2015T1	39,77
Hombres	08 Castilla - La Mancha	Menores de 25 años	2014T4	42,18
Hombres	08 Castilla - La Mancha	Menores de 25 años	2014T3	47,17
Hombres	08 Castilla - La Mancha	Menores de 25 años	2014T2	42,64
Hombres	08 Castilla - La Mancha	Menores de 25 años	2014T1	43,54
Hombres	08 Castilla - La Mancha	Menores de 25 años	2013T4	43,59
Hombres	08 Castilla - La Mancha	Menores de 25 años	2013T3	46,44
Hombres	08 Castilla - La Mancha	Menores de 25 años	2013T2	46,35
Hombres	08 Castilla - La Mancha	Menores de 25 años	2013T1	45,90
Hombres	08 Castilla - La Mancha	Menores de 25 años	2012T4	44,86
Hombres	08 Castilla - La Mancha	Menores de 25 años	2012T3	49,24
Hombres	08 Castilla - La Mancha	Menores de 25 años	2012T2	46,13
Hombres	08 Castilla - La Mancha	Menores de 25 años	2012T1	45,33
Hombres	08 Castilla - La Mancha	Menores de 25 años	2011T4	46,07
Hombres	08 Castilla - La Mancha	Menores de 25 años	2011T3	50,00
Hombres	08 Castilla - La Mancha	Menores de 25 años	2011T2	52,94
Hombres	08 Castilla - La Mancha	Menores de 25 años	2011T1	50,58
Hombres	08 Castilla - La Mancha	Menores de 25 años	2010T4	53,26
Hombres	08 Castilla - La Mancha	Menores de 25 años	2010T3	55,64
Hombres	08 Castilla - La Mancha	Menores de 25 años	2010T2	54,45
Hombres	08 Castilla - La Mancha	Menores de 25 años	2010T1	54,95
Hombres	08 Castilla - La Mancha	Menores de 25 años	2009T4	52,70
Hombres	08 Castilla - La Mancha	Menores de 25 años	2009T3	57,32
Hombres	08 Castilla - La Mancha	Menores de 25 años	2009T2	56,49
Hombres	08 Castilla - La Mancha	Menores de 25 años	2009T1	55,99
Hombres	08 Castilla - La Mancha	Menores de 25 años	2008T4	58,79
Hombres	08 Castilla - La Mancha	Menores de 25 años	2008T3	61,18
Hombres	08 Castilla - La Mancha	Menores de 25 años	2008T2	58,46
Hombres	08 Castilla - La Mancha	Menores de 25 años	2008T1	57,33
Hombres	08 Castilla - La Mancha	Menores de 25 años	2007T4	56,78
Hombres	08 Castilla - La Mancha	Menores de 25 años	2007T3	66,55
Hombres	08 Castilla - La Mancha	Menores de 25 años	2007T2	62,59
Hombres	08 Castilla - La Mancha	Menores de 25 años	2007T1	60,83
Hombres	08 Castilla - La Mancha	Menores de 25 años	2006T4	61,11
Hombres	08 Castilla - La Mancha	Menores de 25 años	2006T3	64,70
Hombres	08 Castilla - La Mancha	Menores de 25 años	2006T2	61,56
Hombres	08 Castilla - La Mancha	Menores de 25 años	2006T1	61,19
Hombres	08 Castilla - La Mancha	Menores de 25 años	2005T4	62,13
Hombres	08 Castilla - La Mancha	Menores de 25 años	2005T3	61,29
Hombres	08 Castilla - La Mancha	Menores de 25 años	2005T2	58,08
Hombres	08 Castilla - La Mancha	Menores de 25 años	2005T1	58,77
Hombres	08 Castilla - La Mancha	Menores de 25 años	2004T4	56,19
Hombres	08 Castilla - La Mancha	Menores de 25 años	2004T3	61,56
Hombres	08 Castilla - La Mancha	Menores de 25 años	2004T2	56,78
Hombres	08 Castilla - La Mancha	Menores de 25 años	2004T1	58,50
Hombres	08 Castilla - La Mancha	Menores de 25 años	2003T4	56,79
Hombres	08 Castilla - La Mancha	Menores de 25 años	2003T3	58,88
Hombres	08 Castilla - La Mancha	Menores de 25 años	2003T2	56,12
Hombres	08 Castilla - La Mancha	Menores de 25 años	2003T1	57,00
Hombres	08 Castilla - La Mancha	Menores de 25 años	2002T4	58,30
Hombres	08 Castilla - La Mancha	Menores de 25 años	2002T3	60,67
Hombres	08 Castilla - La Mancha	Menores de 25 años	2002T2	58,40
Hombres	08 Castilla - La Mancha	Menores de 25 años	2002T1	55,98
Hombres	08 Castilla - La Mancha	25 y más años	2021T4	69,72
Hombres	08 Castilla - La Mancha	25 y más años	2021T3	70,02
Hombres	08 Castilla - La Mancha	25 y más años	2021T2	69,42
Hombres	08 Castilla - La Mancha	25 y más años	2021T1	68,59
Hombres	08 Castilla - La Mancha	25 y más años	2020T4	69,40
Hombres	08 Castilla - La Mancha	25 y más años	2020T3	69,09
Hombres	08 Castilla - La Mancha	25 y más años	2020T2	66,87
Hombres	08 Castilla - La Mancha	25 y más años	2020T1	68,36
Hombres	08 Castilla - La Mancha	25 y más años	2019T4	68,54
Hombres	08 Castilla - La Mancha	25 y más años	2019T3	68,30
Hombres	08 Castilla - La Mancha	25 y más años	2019T2	68,97
Hombres	08 Castilla - La Mancha	25 y más años	2019T1	69,09
Hombres	08 Castilla - La Mancha	25 y más años	2018T4	69,42
Hombres	08 Castilla - La Mancha	25 y más años	2018T3	69,39
Hombres	08 Castilla - La Mancha	25 y más años	2018T2	69,31
Hombres	08 Castilla - La Mancha	25 y más años	2018T1	69,48
Hombres	08 Castilla - La Mancha	25 y más años	2017T4	69,89
Hombres	08 Castilla - La Mancha	25 y más años	2017T3	68,75
Hombres	08 Castilla - La Mancha	25 y más años	2017T2	69,83
Hombres	08 Castilla - La Mancha	25 y más años	2017T1	70,17
Hombres	08 Castilla - La Mancha	25 y más años	2016T4	69,78
Hombres	08 Castilla - La Mancha	25 y más años	2016T3	69,29
Hombres	08 Castilla - La Mancha	25 y más años	2016T2	69,52
Hombres	08 Castilla - La Mancha	25 y más años	2016T1	69,82
Hombres	08 Castilla - La Mancha	25 y más años	2015T4	69,32
Hombres	08 Castilla - La Mancha	25 y más años	2015T3	69,55
Hombres	08 Castilla - La Mancha	25 y más años	2015T2	69,54
Hombres	08 Castilla - La Mancha	25 y más años	2015T1	69,75
Hombres	08 Castilla - La Mancha	25 y más años	2014T4	69,63
Hombres	08 Castilla - La Mancha	25 y más años	2014T3	69,96
Hombres	08 Castilla - La Mancha	25 y más años	2014T2	70,08
Hombres	08 Castilla - La Mancha	25 y más años	2014T1	70,42
Hombres	08 Castilla - La Mancha	25 y más años	2013T4	70,54
Hombres	08 Castilla - La Mancha	25 y más años	2013T3	70,80
Hombres	08 Castilla - La Mancha	25 y más años	2013T2	70,87
Hombres	08 Castilla - La Mancha	25 y más años	2013T1	70,35
Hombres	08 Castilla - La Mancha	25 y más años	2012T4	70,37
Hombres	08 Castilla - La Mancha	25 y más años	2012T3	69,94
Hombres	08 Castilla - La Mancha	25 y más años	2012T2	70,34
Hombres	08 Castilla - La Mancha	25 y más años	2012T1	70,43
Hombres	08 Castilla - La Mancha	25 y más años	2011T4	70,47
Hombres	08 Castilla - La Mancha	25 y más años	2011T3	70,66
Hombres	08 Castilla - La Mancha	25 y más años	2011T2	70,06
Hombres	08 Castilla - La Mancha	25 y más años	2011T1	70,64
Hombres	08 Castilla - La Mancha	25 y más años	2010T4	70,42
Hombres	08 Castilla - La Mancha	25 y más años	2010T3	70,34
Hombres	08 Castilla - La Mancha	25 y más años	2010T2	71,25
Hombres	08 Castilla - La Mancha	25 y más años	2010T1	70,77
Hombres	08 Castilla - La Mancha	25 y más años	2009T4	70,89
Hombres	08 Castilla - La Mancha	25 y más años	2009T3	70,51
Hombres	08 Castilla - La Mancha	25 y más años	2009T2	70,64
Hombres	08 Castilla - La Mancha	25 y más años	2009T1	70,82
Hombres	08 Castilla - La Mancha	25 y más años	2008T4	70,38
Hombres	08 Castilla - La Mancha	25 y más años	2008T3	70,23
Hombres	08 Castilla - La Mancha	25 y más años	2008T2	70,63
Hombres	08 Castilla - La Mancha	25 y más años	2008T1	70,36
Hombres	08 Castilla - La Mancha	25 y más años	2007T4	70,67
Hombres	08 Castilla - La Mancha	25 y más años	2007T3	70,37
Hombres	08 Castilla - La Mancha	25 y más años	2007T2	70,41
Hombres	08 Castilla - La Mancha	25 y más años	2007T1	70,13
Hombres	08 Castilla - La Mancha	25 y más años	2006T4	70,20
Hombres	08 Castilla - La Mancha	25 y más años	2006T3	70,32
Hombres	08 Castilla - La Mancha	25 y más años	2006T2	70,42
Hombres	08 Castilla - La Mancha	25 y más años	2006T1	69,98
Hombres	08 Castilla - La Mancha	25 y más años	2005T4	69,95
Hombres	08 Castilla - La Mancha	25 y más años	2005T3	69,97
Hombres	08 Castilla - La Mancha	25 y más años	2005T2	70,00
Hombres	08 Castilla - La Mancha	25 y más años	2005T1	69,13
Hombres	08 Castilla - La Mancha	25 y más años	2004T4	68,68
Hombres	08 Castilla - La Mancha	25 y más años	2004T3	68,37
Hombres	08 Castilla - La Mancha	25 y más años	2004T2	67,34
Hombres	08 Castilla - La Mancha	25 y más años	2004T1	67,24
Hombres	08 Castilla - La Mancha	25 y más años	2003T4	66,90
Hombres	08 Castilla - La Mancha	25 y más años	2003T3	67,71
Hombres	08 Castilla - La Mancha	25 y más años	2003T2	67,21
Hombres	08 Castilla - La Mancha	25 y más años	2003T1	66,64
Hombres	08 Castilla - La Mancha	25 y más años	2002T4	67,11
Hombres	08 Castilla - La Mancha	25 y más años	2002T3	66,35
Hombres	08 Castilla - La Mancha	25 y más años	2002T2	66,25
Hombres	08 Castilla - La Mancha	25 y más años	2002T1	65,60
Hombres	08 Castilla - La Mancha	De 16 a 19 años	2021T4	13,00
Hombres	08 Castilla - La Mancha	De 16 a 19 años	2021T3	21,06
Hombres	08 Castilla - La Mancha	De 16 a 19 años	2021T2	20,16
Hombres	08 Castilla - La Mancha	De 16 a 19 años	2021T1	15,28
Hombres	08 Castilla - La Mancha	De 16 a 19 años	2020T4	10,98
Hombres	08 Castilla - La Mancha	De 16 a 19 años	2020T3	14,26
Hombres	08 Castilla - La Mancha	De 16 a 19 años	2020T2	12,79
Hombres	08 Castilla - La Mancha	De 16 a 19 años	2020T1	16,25
Hombres	08 Castilla - La Mancha	De 16 a 19 años	2019T4	15,81
Hombres	08 Castilla - La Mancha	De 16 a 19 años	2019T3	21,94
Hombres	08 Castilla - La Mancha	De 16 a 19 años	2019T2	19,28
Hombres	08 Castilla - La Mancha	De 16 a 19 años	2019T1	18,22
Hombres	08 Castilla - La Mancha	De 16 a 19 años	2018T4	15,61
Hombres	08 Castilla - La Mancha	De 16 a 19 años	2018T3	24,84
Hombres	08 Castilla - La Mancha	De 16 a 19 años	2018T2	21,64
Hombres	08 Castilla - La Mancha	De 16 a 19 años	2018T1	17,16
Hombres	08 Castilla - La Mancha	De 16 a 19 años	2017T4	19,31
Hombres	08 Castilla - La Mancha	De 16 a 19 años	2017T3	19,45
Hombres	08 Castilla - La Mancha	De 16 a 19 años	2017T2	16,08
Hombres	08 Castilla - La Mancha	De 16 a 19 años	2017T1	14,53
Hombres	08 Castilla - La Mancha	De 16 a 19 años	2016T4	14,13
Hombres	08 Castilla - La Mancha	De 16 a 19 años	2016T3	17,39
Hombres	08 Castilla - La Mancha	De 16 a 19 años	2016T2	12,94
Hombres	08 Castilla - La Mancha	De 16 a 19 años	2016T1	13,13
Hombres	08 Castilla - La Mancha	De 16 a 19 años	2015T4	15,30
Hombres	08 Castilla - La Mancha	De 16 a 19 años	2015T3	16,84
Hombres	08 Castilla - La Mancha	De 16 a 19 años	2015T2	16,69
Hombres	08 Castilla - La Mancha	De 16 a 19 años	2015T1	19,00
Hombres	08 Castilla - La Mancha	De 16 a 19 años	2014T4	16,39
Hombres	08 Castilla - La Mancha	De 16 a 19 años	2014T3	22,42
Hombres	08 Castilla - La Mancha	De 16 a 19 años	2014T2	22,61
Hombres	08 Castilla - La Mancha	De 16 a 19 años	2014T1	20,95
Hombres	08 Castilla - La Mancha	De 16 a 19 años	2013T4	19,28
Hombres	08 Castilla - La Mancha	De 16 a 19 años	2013T3	20,25
Hombres	08 Castilla - La Mancha	De 16 a 19 años	2013T2	19,49
Hombres	08 Castilla - La Mancha	De 16 a 19 años	2013T1	18,37
Hombres	08 Castilla - La Mancha	De 16 a 19 años	2012T4	18,63
Hombres	08 Castilla - La Mancha	De 16 a 19 años	2012T3	24,87
Hombres	08 Castilla - La Mancha	De 16 a 19 años	2012T2	20,66
Hombres	08 Castilla - La Mancha	De 16 a 19 años	2012T1	18,82
Hombres	08 Castilla - La Mancha	De 16 a 19 años	2011T4	18,95
Hombres	08 Castilla - La Mancha	De 16 a 19 años	2011T3	22,01
Hombres	08 Castilla - La Mancha	De 16 a 19 años	2011T2	25,98
Hombres	08 Castilla - La Mancha	De 16 a 19 años	2011T1	26,33
Hombres	08 Castilla - La Mancha	De 16 a 19 años	2010T4	28,18
Hombres	08 Castilla - La Mancha	De 16 a 19 años	2010T3	28,50
Hombres	08 Castilla - La Mancha	De 16 a 19 años	2010T2	27,03
Hombres	08 Castilla - La Mancha	De 16 a 19 años	2010T1	27,37
Hombres	08 Castilla - La Mancha	De 16 a 19 años	2009T4	29,91
Hombres	08 Castilla - La Mancha	De 16 a 19 años	2009T3	34,34
Hombres	08 Castilla - La Mancha	De 16 a 19 años	2009T2	35,32
Hombres	08 Castilla - La Mancha	De 16 a 19 años	2009T1	32,47
Hombres	08 Castilla - La Mancha	De 16 a 19 años	2008T4	37,34
Hombres	08 Castilla - La Mancha	De 16 a 19 años	2008T3	39,99
Hombres	08 Castilla - La Mancha	De 16 a 19 años	2008T2	36,14
Hombres	08 Castilla - La Mancha	De 16 a 19 años	2008T1	31,68
Hombres	08 Castilla - La Mancha	De 16 a 19 años	2007T4	30,65
Hombres	08 Castilla - La Mancha	De 16 a 19 años	2007T3	46,27
Hombres	08 Castilla - La Mancha	De 16 a 19 años	2007T2	42,67
Hombres	08 Castilla - La Mancha	De 16 a 19 años	2007T1	40,26
Hombres	08 Castilla - La Mancha	De 16 a 19 años	2006T4	39,55
Hombres	08 Castilla - La Mancha	De 16 a 19 años	2006T3	45,41
Hombres	08 Castilla - La Mancha	De 16 a 19 años	2006T2	38,07
Hombres	08 Castilla - La Mancha	De 16 a 19 años	2006T1	40,08
Hombres	08 Castilla - La Mancha	De 16 a 19 años	2005T4	40,81
Hombres	08 Castilla - La Mancha	De 16 a 19 años	2005T3	42,78
Hombres	08 Castilla - La Mancha	De 16 a 19 años	2005T2	40,24
Hombres	08 Castilla - La Mancha	De 16 a 19 años	2005T1	42,17
Hombres	08 Castilla - La Mancha	De 16 a 19 años	2004T4	42,28
Hombres	08 Castilla - La Mancha	De 16 a 19 años	2004T3	45,71
Hombres	08 Castilla - La Mancha	De 16 a 19 años	2004T2	37,19
Hombres	08 Castilla - La Mancha	De 16 a 19 años	2004T1	38,32
Hombres	08 Castilla - La Mancha	De 16 a 19 años	2003T4	36,40
Hombres	08 Castilla - La Mancha	De 16 a 19 años	2003T3	39,04
Hombres	08 Castilla - La Mancha	De 16 a 19 años	2003T2	36,26
Hombres	08 Castilla - La Mancha	De 16 a 19 años	2003T1	36,36
Hombres	08 Castilla - La Mancha	De 16 a 19 años	2002T4	38,80
Hombres	08 Castilla - La Mancha	De 16 a 19 años	2002T3	41,67
Hombres	08 Castilla - La Mancha	De 16 a 19 años	2002T2	35,60
Hombres	08 Castilla - La Mancha	De 16 a 19 años	2002T1	36,51
Hombres	08 Castilla - La Mancha	De 20 a 24 años	2021T4	53,75
Hombres	08 Castilla - La Mancha	De 20 a 24 años	2021T3	60,97
Hombres	08 Castilla - La Mancha	De 20 a 24 años	2021T2	57,13
Hombres	08 Castilla - La Mancha	De 20 a 24 años	2021T1	53,89
Hombres	08 Castilla - La Mancha	De 20 a 24 años	2020T4	53,54
Hombres	08 Castilla - La Mancha	De 20 a 24 años	2020T3	55,70
Hombres	08 Castilla - La Mancha	De 20 a 24 años	2020T2	49,15
Hombres	08 Castilla - La Mancha	De 20 a 24 años	2020T1	55,53
Hombres	08 Castilla - La Mancha	De 20 a 24 años	2019T4	59,11
Hombres	08 Castilla - La Mancha	De 20 a 24 años	2019T3	61,87
Hombres	08 Castilla - La Mancha	De 20 a 24 años	2019T2	54,81
Hombres	08 Castilla - La Mancha	De 20 a 24 años	2019T1	56,51
Hombres	08 Castilla - La Mancha	De 20 a 24 años	2018T4	58,34
Hombres	08 Castilla - La Mancha	De 20 a 24 años	2018T3	60,56
Hombres	08 Castilla - La Mancha	De 20 a 24 años	2018T2	56,88
Hombres	08 Castilla - La Mancha	De 20 a 24 años	2018T1	54,65
Hombres	08 Castilla - La Mancha	De 20 a 24 años	2017T4	59,96
Hombres	08 Castilla - La Mancha	De 20 a 24 años	2017T3	64,35
Hombres	08 Castilla - La Mancha	De 20 a 24 años	2017T2	59,62
Hombres	08 Castilla - La Mancha	De 20 a 24 años	2017T1	59,76
Hombres	08 Castilla - La Mancha	De 20 a 24 años	2016T4	63,31
Hombres	08 Castilla - La Mancha	De 20 a 24 años	2016T3	56,61
Hombres	08 Castilla - La Mancha	De 20 a 24 años	2016T2	57,14
Hombres	08 Castilla - La Mancha	De 20 a 24 años	2016T1	52,49
Hombres	08 Castilla - La Mancha	De 20 a 24 años	2015T4	54,41
Hombres	08 Castilla - La Mancha	De 20 a 24 años	2015T3	59,47
Hombres	08 Castilla - La Mancha	De 20 a 24 años	2015T2	52,23
Hombres	08 Castilla - La Mancha	De 20 a 24 años	2015T1	55,04
Hombres	08 Castilla - La Mancha	De 20 a 24 años	2014T4	61,09
Hombres	08 Castilla - La Mancha	De 20 a 24 años	2014T3	65,22
Hombres	08 Castilla - La Mancha	De 20 a 24 años	2014T2	57,22
Hombres	08 Castilla - La Mancha	De 20 a 24 años	2014T1	59,93
Hombres	08 Castilla - La Mancha	De 20 a 24 años	2013T4	61,15
Hombres	08 Castilla - La Mancha	De 20 a 24 años	2013T3	65,27
Hombres	08 Castilla - La Mancha	De 20 a 24 años	2013T2	65,58
Hombres	08 Castilla - La Mancha	De 20 a 24 años	2013T1	65,54
Hombres	08 Castilla - La Mancha	De 20 a 24 años	2012T4	63,54
Hombres	08 Castilla - La Mancha	De 20 a 24 años	2012T3	66,59
Hombres	08 Castilla - La Mancha	De 20 a 24 años	2012T2	64,27
Hombres	08 Castilla - La Mancha	De 20 a 24 años	2012T1	64,20
Hombres	08 Castilla - La Mancha	De 20 a 24 años	2011T4	65,40
Hombres	08 Castilla - La Mancha	De 20 a 24 años	2011T3	69,94
Hombres	08 Castilla - La Mancha	De 20 a 24 años	2011T2	72,16
Hombres	08 Castilla - La Mancha	De 20 a 24 años	2011T1	67,88
Hombres	08 Castilla - La Mancha	De 20 a 24 años	2010T4	71,15
Hombres	08 Castilla - La Mancha	De 20 a 24 años	2010T3	74,98
Hombres	08 Castilla - La Mancha	De 20 a 24 años	2010T2	73,94
Hombres	08 Castilla - La Mancha	De 20 a 24 años	2010T1	74,50
Hombres	08 Castilla - La Mancha	De 20 a 24 años	2009T4	68,80
Hombres	08 Castilla - La Mancha	De 20 a 24 años	2009T3	73,50
Hombres	08 Castilla - La Mancha	De 20 a 24 años	2009T2	71,33
Hombres	08 Castilla - La Mancha	De 20 a 24 años	2009T1	72,40
Hombres	08 Castilla - La Mancha	De 20 a 24 años	2008T4	73,71
Hombres	08 Castilla - La Mancha	De 20 a 24 años	2008T3	75,87
Hombres	08 Castilla - La Mancha	De 20 a 24 años	2008T2	73,91
Hombres	08 Castilla - La Mancha	De 20 a 24 años	2008T1	75,12
Hombres	08 Castilla - La Mancha	De 20 a 24 años	2007T4	74,91
Hombres	08 Castilla - La Mancha	De 20 a 24 años	2007T3	80,63
Hombres	08 Castilla - La Mancha	De 20 a 24 años	2007T2	76,41
Hombres	08 Castilla - La Mancha	De 20 a 24 años	2007T1	75,13
Hombres	08 Castilla - La Mancha	De 20 a 24 años	2006T4	76,14
Hombres	08 Castilla - La Mancha	De 20 a 24 años	2006T3	78,13
Hombres	08 Castilla - La Mancha	De 20 a 24 años	2006T2	77,87
Hombres	08 Castilla - La Mancha	De 20 a 24 años	2006T1	75,82
Hombres	08 Castilla - La Mancha	De 20 a 24 años	2005T4	76,84
Hombres	08 Castilla - La Mancha	De 20 a 24 años	2005T3	73,97
Hombres	08 Castilla - La Mancha	De 20 a 24 años	2005T2	70,19
Hombres	08 Castilla - La Mancha	De 20 a 24 años	2005T1	70,00
Hombres	08 Castilla - La Mancha	De 20 a 24 años	2004T4	65,59
Hombres	08 Castilla - La Mancha	De 20 a 24 años	2004T3	72,32
Hombres	08 Castilla - La Mancha	De 20 a 24 años	2004T2	70,08
Hombres	08 Castilla - La Mancha	De 20 a 24 años	2004T1	72,20
Hombres	08 Castilla - La Mancha	De 20 a 24 años	2003T4	70,62
Hombres	08 Castilla - La Mancha	De 20 a 24 años	2003T3	72,33
Hombres	08 Castilla - La Mancha	De 20 a 24 años	2003T2	69,57
Hombres	08 Castilla - La Mancha	De 20 a 24 años	2003T1	70,96
Hombres	08 Castilla - La Mancha	De 20 a 24 años	2002T4	71,52
Hombres	08 Castilla - La Mancha	De 20 a 24 años	2002T3	73,62
Hombres	08 Castilla - La Mancha	De 20 a 24 años	2002T2	73,99
Hombres	08 Castilla - La Mancha	De 20 a 24 años	2002T1	69,36
Hombres	08 Castilla - La Mancha	De 25 a 54 años	2021T4	93,20
Hombres	08 Castilla - La Mancha	De 25 a 54 años	2021T3	93,60
Hombres	08 Castilla - La Mancha	De 25 a 54 años	2021T2	93,57
Hombres	08 Castilla - La Mancha	De 25 a 54 años	2021T1	92,59
Hombres	08 Castilla - La Mancha	De 25 a 54 años	2020T4	93,25
Hombres	08 Castilla - La Mancha	De 25 a 54 años	2020T3	92,40
Hombres	08 Castilla - La Mancha	De 25 a 54 años	2020T2	89,72
Hombres	08 Castilla - La Mancha	De 25 a 54 años	2020T1	91,74
Hombres	08 Castilla - La Mancha	De 25 a 54 años	2019T4	91,80
Hombres	08 Castilla - La Mancha	De 25 a 54 años	2019T3	92,31
Hombres	08 Castilla - La Mancha	De 25 a 54 años	2019T2	92,76
Hombres	08 Castilla - La Mancha	De 25 a 54 años	2019T1	92,96
Hombres	08 Castilla - La Mancha	De 25 a 54 años	2018T4	93,40
Hombres	08 Castilla - La Mancha	De 25 a 54 años	2018T3	93,09
Hombres	08 Castilla - La Mancha	De 25 a 54 años	2018T2	92,89
Hombres	08 Castilla - La Mancha	De 25 a 54 años	2018T1	93,69
Hombres	08 Castilla - La Mancha	De 25 a 54 años	2017T4	93,95
Hombres	08 Castilla - La Mancha	De 25 a 54 años	2017T3	92,26
Hombres	08 Castilla - La Mancha	De 25 a 54 años	2017T2	93,54
Hombres	08 Castilla - La Mancha	De 25 a 54 años	2017T1	93,23
Hombres	08 Castilla - La Mancha	De 25 a 54 años	2016T4	92,53
Hombres	08 Castilla - La Mancha	De 25 a 54 años	2016T3	92,34
Hombres	08 Castilla - La Mancha	De 25 a 54 años	2016T2	93,04
Hombres	08 Castilla - La Mancha	De 25 a 54 años	2016T1	93,41
Hombres	08 Castilla - La Mancha	De 25 a 54 años	2015T4	92,52
Hombres	08 Castilla - La Mancha	De 25 a 54 años	2015T3	92,77
Hombres	08 Castilla - La Mancha	De 25 a 54 años	2015T2	93,10
Hombres	08 Castilla - La Mancha	De 25 a 54 años	2015T1	93,41
Hombres	08 Castilla - La Mancha	De 25 a 54 años	2014T4	93,03
Hombres	08 Castilla - La Mancha	De 25 a 54 años	2014T3	92,86
Hombres	08 Castilla - La Mancha	De 25 a 54 años	2014T2	92,78
Hombres	08 Castilla - La Mancha	De 25 a 54 años	2014T1	93,30
Hombres	08 Castilla - La Mancha	De 25 a 54 años	2013T4	93,44
Hombres	08 Castilla - La Mancha	De 25 a 54 años	2013T3	93,38
Hombres	08 Castilla - La Mancha	De 25 a 54 años	2013T2	93,45
Hombres	08 Castilla - La Mancha	De 25 a 54 años	2013T1	92,86
Hombres	08 Castilla - La Mancha	De 25 a 54 años	2012T4	93,11
Hombres	08 Castilla - La Mancha	De 25 a 54 años	2012T3	92,78
Hombres	08 Castilla - La Mancha	De 25 a 54 años	2012T2	93,01
Hombres	08 Castilla - La Mancha	De 25 a 54 años	2012T1	92,90
Hombres	08 Castilla - La Mancha	De 25 a 54 años	2011T4	93,32
Hombres	08 Castilla - La Mancha	De 25 a 54 años	2011T3	93,79
Hombres	08 Castilla - La Mancha	De 25 a 54 años	2011T2	92,73
Hombres	08 Castilla - La Mancha	De 25 a 54 años	2011T1	93,46
Hombres	08 Castilla - La Mancha	De 25 a 54 años	2010T4	92,99
Hombres	08 Castilla - La Mancha	De 25 a 54 años	2010T3	92,42
Hombres	08 Castilla - La Mancha	De 25 a 54 años	2010T2	93,78
Hombres	08 Castilla - La Mancha	De 25 a 54 años	2010T1	93,31
Hombres	08 Castilla - La Mancha	De 25 a 54 años	2009T4	93,09
Hombres	08 Castilla - La Mancha	De 25 a 54 años	2009T3	92,97
Hombres	08 Castilla - La Mancha	De 25 a 54 años	2009T2	93,06
Hombres	08 Castilla - La Mancha	De 25 a 54 años	2009T1	93,31
Hombres	08 Castilla - La Mancha	De 25 a 54 años	2008T4	92,04
Hombres	08 Castilla - La Mancha	De 25 a 54 años	2008T3	92,65
Hombres	08 Castilla - La Mancha	De 25 a 54 años	2008T2	93,16
Hombres	08 Castilla - La Mancha	De 25 a 54 años	2008T1	92,85
Hombres	08 Castilla - La Mancha	De 25 a 54 años	2007T4	93,18
Hombres	08 Castilla - La Mancha	De 25 a 54 años	2007T3	93,12
Hombres	08 Castilla - La Mancha	De 25 a 54 años	2007T2	93,48
Hombres	08 Castilla - La Mancha	De 25 a 54 años	2007T1	93,35
Hombres	08 Castilla - La Mancha	De 25 a 54 años	2006T4	93,39
Hombres	08 Castilla - La Mancha	De 25 a 54 años	2006T3	93,69
Hombres	08 Castilla - La Mancha	De 25 a 54 años	2006T2	94,26
Hombres	08 Castilla - La Mancha	De 25 a 54 años	2006T1	94,36
Hombres	08 Castilla - La Mancha	De 25 a 54 años	2005T4	94,45
