Sexo	Comunidades y Ciudades Autónomas	Edad	Periodo	Total
Hombres	04 Balears, Illes	Total	2015T2	15,30
Hombres	04 Balears, Illes	Total	2015T1	21,65
Hombres	04 Balears, Illes	Total	2014T4	19,92
Hombres	04 Balears, Illes	Total	2014T3	17,55
Hombres	04 Balears, Illes	Total	2014T2	20,55
Hombres	04 Balears, Illes	Total	2014T1	27,97
Hombres	04 Balears, Illes	Total	2013T4	24,34
Hombres	04 Balears, Illes	Total	2013T3	17,48
Hombres	04 Balears, Illes	Total	2013T2	20,51
Hombres	04 Balears, Illes	Total	2013T1	28,02
Hombres	04 Balears, Illes	Total	2012T4	24,29
Hombres	04 Balears, Illes	Total	2012T3	19,10
Hombres	04 Balears, Illes	Total	2012T2	19,65
Hombres	04 Balears, Illes	Total	2012T1	26,89
Hombres	04 Balears, Illes	Total	2011T4	25,79
Hombres	04 Balears, Illes	Total	2011T3	19,62
Hombres	04 Balears, Illes	Total	2011T2	20,37
Hombres	04 Balears, Illes	Total	2011T1	23,77
Hombres	04 Balears, Illes	Total	2010T4	22,90
Hombres	04 Balears, Illes	Total	2010T3	18,36
Hombres	04 Balears, Illes	Total	2010T2	20,01
Hombres	04 Balears, Illes	Total	2010T1	22,04
Hombres	04 Balears, Illes	Total	2009T4	20,80
Hombres	04 Balears, Illes	Total	2009T3	17,89
Hombres	04 Balears, Illes	Total	2009T2	19,52
Hombres	04 Balears, Illes	Total	2009T1	18,80
Hombres	04 Balears, Illes	Total	2008T4	12,44
Hombres	04 Balears, Illes	Total	2008T3	9,65
Hombres	04 Balears, Illes	Total	2008T2	7,58
Hombres	04 Balears, Illes	Total	2008T1	9,11
Hombres	04 Balears, Illes	Total	2007T4	8,28
Hombres	04 Balears, Illes	Total	2007T3	3,82
Hombres	04 Balears, Illes	Total	2007T2	4,01
Hombres	04 Balears, Illes	Total	2007T1	8,10
Hombres	04 Balears, Illes	Total	2006T4	5,63
Hombres	04 Balears, Illes	Total	2006T3	3,98
Hombres	04 Balears, Illes	Total	2006T2	5,28
Hombres	04 Balears, Illes	Total	2006T1	6,13
Hombres	04 Balears, Illes	Total	2005T4	5,43
Hombres	04 Balears, Illes	Total	2005T3	2,88
Hombres	04 Balears, Illes	Total	2005T2	4,25
Hombres	04 Balears, Illes	Total	2005T1	8,38
Hombres	04 Balears, Illes	Total	2004T4	6,47
Hombres	04 Balears, Illes	Total	2004T3	6,13
Hombres	04 Balears, Illes	Total	2004T2	7,92
Hombres	04 Balears, Illes	Total	2004T1	9,69
Hombres	04 Balears, Illes	Total	2003T4	9,22
Hombres	04 Balears, Illes	Total	2003T3	6,19
Hombres	04 Balears, Illes	Total	2003T2	7,68
Hombres	04 Balears, Illes	Total	2003T1	9,07
Hombres	04 Balears, Illes	Total	2002T4	8,30
Hombres	04 Balears, Illes	Total	2002T3	5,07
Hombres	04 Balears, Illes	Total	2002T2	5,03
Hombres	04 Balears, Illes	Total	2002T1	7,04
Hombres	04 Balears, Illes	Menores de 25 años	2021T4	32,68
Hombres	04 Balears, Illes	Menores de 25 años	2021T3	20,02
Hombres	04 Balears, Illes	Menores de 25 años	2021T2	34,50
Hombres	04 Balears, Illes	Menores de 25 años	2021T1	45,30
Hombres	04 Balears, Illes	Menores de 25 años	2020T4	46,03
Hombres	04 Balears, Illes	Menores de 25 años	2020T3	38,73
Hombres	04 Balears, Illes	Menores de 25 años	2020T2	37,77
Hombres	04 Balears, Illes	Menores de 25 años	2020T1	33,84
Hombres	04 Balears, Illes	Menores de 25 años	2019T4	24,91
Hombres	04 Balears, Illes	Menores de 25 años	2019T3	20,64
Hombres	04 Balears, Illes	Menores de 25 años	2019T2	30,24
Hombres	04 Balears, Illes	Menores de 25 años	2019T1	32,43
Hombres	04 Balears, Illes	Menores de 25 años	2018T4	22,47
Hombres	04 Balears, Illes	Menores de 25 años	2018T3	18,16
Hombres	04 Balears, Illes	Menores de 25 años	2018T2	40,58
Hombres	04 Balears, Illes	Menores de 25 años	2018T1	42,91
Hombres	04 Balears, Illes	Menores de 25 años	2017T4	31,98
Hombres	04 Balears, Illes	Menores de 25 años	2017T3	20,20
Hombres	04 Balears, Illes	Menores de 25 años	2017T2	36,14
Hombres	04 Balears, Illes	Menores de 25 años	2017T1	40,71
Hombres	04 Balears, Illes	Menores de 25 años	2016T4	38,41
Hombres	04 Balears, Illes	Menores de 25 años	2016T3	26,48
Hombres	04 Balears, Illes	Menores de 25 años	2016T2	36,66
Hombres	04 Balears, Illes	Menores de 25 años	2016T1	55,09
Hombres	04 Balears, Illes	Menores de 25 años	2015T4	52,26
Hombres	04 Balears, Illes	Menores de 25 años	2015T3	36,90
Hombres	04 Balears, Illes	Menores de 25 años	2015T2	44,84
Hombres	04 Balears, Illes	Menores de 25 años	2015T1	56,62
Hombres	04 Balears, Illes	Menores de 25 años	2014T4	47,10
Hombres	04 Balears, Illes	Menores de 25 años	2014T3	38,71
Hombres	04 Balears, Illes	Menores de 25 años	2014T2	38,67
Hombres	04 Balears, Illes	Menores de 25 años	2014T1	48,73
Hombres	04 Balears, Illes	Menores de 25 años	2013T4	41,65
Hombres	04 Balears, Illes	Menores de 25 años	2013T3	28,25
Hombres	04 Balears, Illes	Menores de 25 años	2013T2	38,15
Hombres	04 Balears, Illes	Menores de 25 años	2013T1	57,14
Hombres	04 Balears, Illes	Menores de 25 años	2012T4	59,71
Hombres	04 Balears, Illes	Menores de 25 años	2012T3	36,77
Hombres	04 Balears, Illes	Menores de 25 años	2012T2	39,75
Hombres	04 Balears, Illes	Menores de 25 años	2012T1	49,25
Hombres	04 Balears, Illes	Menores de 25 años	2011T4	62,05
Hombres	04 Balears, Illes	Menores de 25 años	2011T3	38,09
Hombres	04 Balears, Illes	Menores de 25 años	2011T2	45,38
Hombres	04 Balears, Illes	Menores de 25 años	2011T1	53,12
Hombres	04 Balears, Illes	Menores de 25 años	2010T4	49,13
Hombres	04 Balears, Illes	Menores de 25 años	2010T3	44,92
Hombres	04 Balears, Illes	Menores de 25 años	2010T2	52,60
Hombres	04 Balears, Illes	Menores de 25 años	2010T1	48,98
Hombres	04 Balears, Illes	Menores de 25 años	2009T4	47,29
Hombres	04 Balears, Illes	Menores de 25 años	2009T3	35,86
Hombres	04 Balears, Illes	Menores de 25 años	2009T2	39,45
Hombres	04 Balears, Illes	Menores de 25 años	2009T1	34,93
Hombres	04 Balears, Illes	Menores de 25 años	2008T4	24,45
Hombres	04 Balears, Illes	Menores de 25 años	2008T3	30,30
Hombres	04 Balears, Illes	Menores de 25 años	2008T2	27,21
Hombres	04 Balears, Illes	Menores de 25 años	2008T1	19,41
Hombres	04 Balears, Illes	Menores de 25 años	2007T4	15,33
Hombres	04 Balears, Illes	Menores de 25 años	2007T3	5,04
Hombres	04 Balears, Illes	Menores de 25 años	2007T2	12,27
Hombres	04 Balears, Illes	Menores de 25 años	2007T1	18,25
Hombres	04 Balears, Illes	Menores de 25 años	2006T4	13,25
Hombres	04 Balears, Illes	Menores de 25 años	2006T3	5,98
Hombres	04 Balears, Illes	Menores de 25 años	2006T2	8,68
Hombres	04 Balears, Illes	Menores de 25 años	2006T1	15,73
Hombres	04 Balears, Illes	Menores de 25 años	2005T4	13,91
Hombres	04 Balears, Illes	Menores de 25 años	2005T3	8,85
Hombres	04 Balears, Illes	Menores de 25 años	2005T2	12,19
Hombres	04 Balears, Illes	Menores de 25 años	2005T1	22,07
Hombres	04 Balears, Illes	Menores de 25 años	2004T4	16,87
Hombres	04 Balears, Illes	Menores de 25 años	2004T3	13,25
Hombres	04 Balears, Illes	Menores de 25 años	2004T2	18,64
Hombres	04 Balears, Illes	Menores de 25 años	2004T1	26,88
Hombres	04 Balears, Illes	Menores de 25 años	2003T4	22,73
Hombres	04 Balears, Illes	Menores de 25 años	2003T3	14,17
Hombres	04 Balears, Illes	Menores de 25 años	2003T2	17,86
Hombres	04 Balears, Illes	Menores de 25 años	2003T1	21,98
Hombres	04 Balears, Illes	Menores de 25 años	2002T4	20,89
Hombres	04 Balears, Illes	Menores de 25 años	2002T3	9,00
Hombres	04 Balears, Illes	Menores de 25 años	2002T2	9,63
Hombres	04 Balears, Illes	Menores de 25 años	2002T1	11,45
Hombres	04 Balears, Illes	25 y más años	2021T4	13,23
Hombres	04 Balears, Illes	25 y más años	2021T3	8,90
Hombres	04 Balears, Illes	25 y más años	2021T2	12,42
Hombres	04 Balears, Illes	25 y más años	2021T1	15,25
Hombres	04 Balears, Illes	25 y más años	2020T4	14,26
Hombres	04 Balears, Illes	25 y más años	2020T3	11,56
Hombres	04 Balears, Illes	25 y más años	2020T2	13,50
Hombres	04 Balears, Illes	25 y más años	2020T1	13,20
Hombres	04 Balears, Illes	25 y más años	2019T4	8,26
Hombres	04 Balears, Illes	25 y más años	2019T3	6,84
Hombres	04 Balears, Illes	25 y más años	2019T2	7,44
Hombres	04 Balears, Illes	25 y más años	2019T1	13,30
Hombres	04 Balears, Illes	25 y más años	2018T4	10,56
Hombres	04 Balears, Illes	25 y más años	2018T3	6,48
Hombres	04 Balears, Illes	25 y más años	2018T2	8,42
Hombres	04 Balears, Illes	25 y más años	2018T1	16,57
Hombres	04 Balears, Illes	25 y más años	2017T4	12,38
Hombres	04 Balears, Illes	25 y más años	2017T3	8,34
Hombres	04 Balears, Illes	25 y más años	2017T2	9,15
Hombres	04 Balears, Illes	25 y más años	2017T1	14,18
Hombres	04 Balears, Illes	25 y más años	2016T4	11,01
Hombres	04 Balears, Illes	25 y más años	2016T3	8,93
Hombres	04 Balears, Illes	25 y más años	2016T2	9,94
Hombres	04 Balears, Illes	25 y más años	2016T1	15,72
Hombres	04 Balears, Illes	25 y más años	2015T4	14,50
Hombres	04 Balears, Illes	25 y más años	2015T3	13,41
Hombres	04 Balears, Illes	25 y más años	2015T2	13,12
Hombres	04 Balears, Illes	25 y más años	2015T1	19,29
Hombres	04 Balears, Illes	25 y más años	2014T4	17,88
Hombres	04 Balears, Illes	25 y más años	2014T3	15,59
Hombres	04 Balears, Illes	25 y más años	2014T2	19,30
Hombres	04 Balears, Illes	25 y más años	2014T1	26,49
Hombres	04 Balears, Illes	25 y más años	2013T4	23,10
Hombres	04 Balears, Illes	25 y más años	2013T3	16,50
Hombres	04 Balears, Illes	25 y más años	2013T2	19,07
Hombres	04 Balears, Illes	25 y más años	2013T1	25,64
Hombres	04 Balears, Illes	25 y más años	2012T4	21,42
Hombres	04 Balears, Illes	25 y más años	2012T3	17,43
Hombres	04 Balears, Illes	25 y más años	2012T2	17,91
Hombres	04 Balears, Illes	25 y más años	2012T1	25,04
Hombres	04 Balears, Illes	25 y más años	2011T4	22,66
Hombres	04 Balears, Illes	25 y más años	2011T3	17,83
Hombres	04 Balears, Illes	25 y más años	2011T2	18,08
Hombres	04 Balears, Illes	25 y más años	2011T1	21,44
Hombres	04 Balears, Illes	25 y más años	2010T4	20,59
Hombres	04 Balears, Illes	25 y más años	2010T3	15,66
Hombres	04 Balears, Illes	25 y más años	2010T2	16,43
Hombres	04 Balears, Illes	25 y más años	2010T1	19,09
Hombres	04 Balears, Illes	25 y más años	2009T4	17,92
Hombres	04 Balears, Illes	25 y más años	2009T3	15,60
Hombres	04 Balears, Illes	25 y más años	2009T2	17,20
Hombres	04 Balears, Illes	25 y más años	2009T1	17,16
Hombres	04 Balears, Illes	25 y más años	2008T4	11,16
Hombres	04 Balears, Illes	25 y más años	2008T3	6,95
Hombres	04 Balears, Illes	25 y más años	2008T2	5,08
Hombres	04 Balears, Illes	25 y más años	2008T1	7,97
Hombres	04 Balears, Illes	25 y más años	2007T4	7,45
Hombres	04 Balears, Illes	25 y más años	2007T3	3,67
Hombres	04 Balears, Illes	25 y más años	2007T2	2,95
Hombres	04 Balears, Illes	25 y más años	2007T1	6,89
Hombres	04 Balears, Illes	25 y más años	2006T4	4,65
Hombres	04 Balears, Illes	25 y más años	2006T3	3,68
Hombres	04 Balears, Illes	25 y más años	2006T2	4,80
Hombres	04 Balears, Illes	25 y más años	2006T1	4,78
Hombres	04 Balears, Illes	25 y más años	2005T4	4,27
Hombres	04 Balears, Illes	25 y más años	2005T3	2,05
Hombres	04 Balears, Illes	25 y más años	2005T2	3,10
Hombres	04 Balears, Illes	25 y más años	2005T1	6,38
Hombres	04 Balears, Illes	25 y más años	2004T4	5,07
Hombres	04 Balears, Illes	25 y más años	2004T3	5,02
Hombres	04 Balears, Illes	25 y más años	2004T2	6,36
Hombres	04 Balears, Illes	25 y más años	2004T1	7,04
Hombres	04 Balears, Illes	25 y más años	2003T4	7,18
Hombres	04 Balears, Illes	25 y más años	2003T3	4,98
Hombres	04 Balears, Illes	25 y más años	2003T2	6,14
Hombres	04 Balears, Illes	25 y más años	2003T1	7,18
Hombres	04 Balears, Illes	25 y más años	2002T4	6,40
Hombres	04 Balears, Illes	25 y más años	2002T3	4,44
Hombres	04 Balears, Illes	25 y más años	2002T2	4,36
Hombres	04 Balears, Illes	25 y más años	2002T1	6,36
Hombres	04 Balears, Illes	De 16 a 19 años	2021T4	69,41
Hombres	04 Balears, Illes	De 16 a 19 años	2021T3	22,84
Hombres	04 Balears, Illes	De 16 a 19 años	2021T2	50,12
Hombres	04 Balears, Illes	De 16 a 19 años	2021T1	35,50
Hombres	04 Balears, Illes	De 16 a 19 años	2020T4	69,59
Hombres	04 Balears, Illes	De 16 a 19 años	2020T3	57,71
Hombres	04 Balears, Illes	De 16 a 19 años	2020T2	44,53
Hombres	04 Balears, Illes	De 16 a 19 años	2020T1	41,33
Hombres	04 Balears, Illes	De 16 a 19 años	2019T4	26,79
Hombres	04 Balears, Illes	De 16 a 19 años	2019T3	38,63
Hombres	04 Balears, Illes	De 16 a 19 años	2019T2	43,59
Hombres	04 Balears, Illes	De 16 a 19 años	2019T1	45,36
Hombres	04 Balears, Illes	De 16 a 19 años	2018T4	47,54
Hombres	04 Balears, Illes	De 16 a 19 años	2018T3	27,04
Hombres	04 Balears, Illes	De 16 a 19 años	2018T2	42,74
Hombres	04 Balears, Illes	De 16 a 19 años	2018T1	57,97
Hombres	04 Balears, Illes	De 16 a 19 años	2017T4	42,36
Hombres	04 Balears, Illes	De 16 a 19 años	2017T3	36,86
Hombres	04 Balears, Illes	De 16 a 19 años	2017T2	57,29
Hombres	04 Balears, Illes	De 16 a 19 años	2017T1	73,30
Hombres	04 Balears, Illes	De 16 a 19 años	2016T4	53,56
Hombres	04 Balears, Illes	De 16 a 19 años	2016T3	26,17
Hombres	04 Balears, Illes	De 16 a 19 años	2016T2	36,12
Hombres	04 Balears, Illes	De 16 a 19 años	2016T1	56,00
Hombres	04 Balears, Illes	De 16 a 19 años	2015T4	75,75
Hombres	04 Balears, Illes	De 16 a 19 años	2015T3	53,77
Hombres	04 Balears, Illes	De 16 a 19 años	2015T2	67,13
Hombres	04 Balears, Illes	De 16 a 19 años	2015T1	83,50
Hombres	04 Balears, Illes	De 16 a 19 años	2014T4	71,73
Hombres	04 Balears, Illes	De 16 a 19 años	2014T3	44,08
Hombres	04 Balears, Illes	De 16 a 19 años	2014T2	74,01
Hombres	04 Balears, Illes	De 16 a 19 años	2014T1	83,51
Hombres	04 Balears, Illes	De 16 a 19 años	2013T4	73,99
Hombres	04 Balears, Illes	De 16 a 19 años	2013T3	55,16
Hombres	04 Balears, Illes	De 16 a 19 años	2013T2	52,71
Hombres	04 Balears, Illes	De 16 a 19 años	2013T1	58,98
Hombres	04 Balears, Illes	De 16 a 19 años	2012T4	85,24
Hombres	04 Balears, Illes	De 16 a 19 años	2012T3	70,33
Hombres	04 Balears, Illes	De 16 a 19 años	2012T2	67,82
Hombres	04 Balears, Illes	De 16 a 19 años	2012T1	79,16
Hombres	04 Balears, Illes	De 16 a 19 años	2011T4	100,00
Hombres	04 Balears, Illes	De 16 a 19 años	2011T3	59,67
Hombres	04 Balears, Illes	De 16 a 19 años	2011T2	70,61
Hombres	04 Balears, Illes	De 16 a 19 años	2011T1	78,49
Hombres	04 Balears, Illes	De 16 a 19 años	2010T4	83,96
Hombres	04 Balears, Illes	De 16 a 19 años	2010T3	67,06
Hombres	04 Balears, Illes	De 16 a 19 años	2010T2	71,10
Hombres	04 Balears, Illes	De 16 a 19 años	2010T1	80,51
Hombres	04 Balears, Illes	De 16 a 19 años	2009T4	66,95
Hombres	04 Balears, Illes	De 16 a 19 años	2009T3	50,95
Hombres	04 Balears, Illes	De 16 a 19 años	2009T2	74,17
Hombres	04 Balears, Illes	De 16 a 19 años	2009T1	57,89
Hombres	04 Balears, Illes	De 16 a 19 años	2008T4	42,31
Hombres	04 Balears, Illes	De 16 a 19 años	2008T3	35,97
Hombres	04 Balears, Illes	De 16 a 19 años	2008T2	40,93
Hombres	04 Balears, Illes	De 16 a 19 años	2008T1	23,73
Hombres	04 Balears, Illes	De 16 a 19 años	2007T4	20,81
Hombres	04 Balears, Illes	De 16 a 19 años	2007T3	5,14
Hombres	04 Balears, Illes	De 16 a 19 años	2007T2	29,04
Hombres	04 Balears, Illes	De 16 a 19 años	2007T1	43,36
Hombres	04 Balears, Illes	De 16 a 19 años	2006T4	38,83
Hombres	04 Balears, Illes	De 16 a 19 años	2006T3	11,38
Hombres	04 Balears, Illes	De 16 a 19 años	2006T2	17,59
Hombres	04 Balears, Illes	De 16 a 19 años	2006T1	35,39
Hombres	04 Balears, Illes	De 16 a 19 años	2005T4	23,79
Hombres	04 Balears, Illes	De 16 a 19 años	2005T3	20,60
Hombres	04 Balears, Illes	De 16 a 19 años	2005T2	31,54
Hombres	04 Balears, Illes	De 16 a 19 años	2005T1	38,42
Hombres	04 Balears, Illes	De 16 a 19 años	2004T4	21,87
Hombres	04 Balears, Illes	De 16 a 19 años	2004T3	21,39
Hombres	04 Balears, Illes	De 16 a 19 años	2004T2	33,84
Hombres	04 Balears, Illes	De 16 a 19 años	2004T1	44,25
Hombres	04 Balears, Illes	De 16 a 19 años	2003T4	36,90
Hombres	04 Balears, Illes	De 16 a 19 años	2003T3	28,97
Hombres	04 Balears, Illes	De 16 a 19 años	2003T2	34,12
Hombres	04 Balears, Illes	De 16 a 19 años	2003T1	34,93
Hombres	04 Balears, Illes	De 16 a 19 años	2002T4	22,08
Hombres	04 Balears, Illes	De 16 a 19 años	2002T3	16,58
Hombres	04 Balears, Illes	De 16 a 19 años	2002T2	16,31
Hombres	04 Balears, Illes	De 16 a 19 años	2002T1	12,89
Hombres	04 Balears, Illes	De 20 a 24 años	2021T4	24,33
Hombres	04 Balears, Illes	De 20 a 24 años	2021T3	19,10
Hombres	04 Balears, Illes	De 20 a 24 años	2021T2	30,14
Hombres	04 Balears, Illes	De 20 a 24 años	2021T1	47,32
Hombres	04 Balears, Illes	De 20 a 24 años	2020T4	37,98
Hombres	04 Balears, Illes	De 20 a 24 años	2020T3	32,53
Hombres	04 Balears, Illes	De 20 a 24 años	2020T2	35,65
Hombres	04 Balears, Illes	De 20 a 24 años	2020T1	31,84
Hombres	04 Balears, Illes	De 20 a 24 años	2019T4	24,49
Hombres	04 Balears, Illes	De 20 a 24 años	2019T3	16,48
Hombres	04 Balears, Illes	De 20 a 24 años	2019T2	27,27
Hombres	04 Balears, Illes	De 20 a 24 años	2019T1	29,27
Hombres	04 Balears, Illes	De 20 a 24 años	2018T4	17,94
Hombres	04 Balears, Illes	De 20 a 24 años	2018T3	15,47
Hombres	04 Balears, Illes	De 20 a 24 años	2018T2	39,80
Hombres	04 Balears, Illes	De 20 a 24 años	2018T1	39,34
Hombres	04 Balears, Illes	De 20 a 24 años	2017T4	28,70
Hombres	04 Balears, Illes	De 20 a 24 años	2017T3	13,67
Hombres	04 Balears, Illes	De 20 a 24 años	2017T2	28,55
Hombres	04 Balears, Illes	De 20 a 24 años	2017T1	31,41
Hombres	04 Balears, Illes	De 20 a 24 años	2016T4	33,18
Hombres	04 Balears, Illes	De 20 a 24 años	2016T3	26,59
Hombres	04 Balears, Illes	De 20 a 24 años	2016T2	36,79
Hombres	04 Balears, Illes	De 20 a 24 años	2016T1	54,78
Hombres	04 Balears, Illes	De 20 a 24 años	2015T4	44,50
Hombres	04 Balears, Illes	De 20 a 24 años	2015T3	31,95
Hombres	04 Balears, Illes	De 20 a 24 años	2015T2	39,73
Hombres	04 Balears, Illes	De 20 a 24 años	2015T1	51,61
Hombres	04 Balears, Illes	De 20 a 24 años	2014T4	40,44
Hombres	04 Balears, Illes	De 20 a 24 años	2014T3	37,05
Hombres	04 Balears, Illes	De 20 a 24 años	2014T2	33,84
Hombres	04 Balears, Illes	De 20 a 24 años	2014T1	41,86
Hombres	04 Balears, Illes	De 20 a 24 años	2013T4	36,56
Hombres	04 Balears, Illes	De 20 a 24 años	2013T3	21,93
Hombres	04 Balears, Illes	De 20 a 24 años	2013T2	35,38
Hombres	04 Balears, Illes	De 20 a 24 años	2013T1	56,70
Hombres	04 Balears, Illes	De 20 a 24 años	2012T4	55,56
Hombres	04 Balears, Illes	De 20 a 24 años	2012T3	28,25
Hombres	04 Balears, Illes	De 20 a 24 años	2012T2	33,15
Hombres	04 Balears, Illes	De 20 a 24 años	2012T1	44,16
Hombres	04 Balears, Illes	De 20 a 24 años	2011T4	54,36
Hombres	04 Balears, Illes	De 20 a 24 años	2011T3	32,43
Hombres	04 Balears, Illes	De 20 a 24 años	2011T2	40,54
Hombres	04 Balears, Illes	De 20 a 24 años	2011T1	46,76
Hombres	04 Balears, Illes	De 20 a 24 años	2010T4	43,58
Hombres	04 Balears, Illes	De 20 a 24 años	2010T3	38,82
Hombres	04 Balears, Illes	De 20 a 24 años	2010T2	46,30
Hombres	04 Balears, Illes	De 20 a 24 años	2010T1	38,39
Hombres	04 Balears, Illes	De 20 a 24 años	2009T4	42,05
Hombres	04 Balears, Illes	De 20 a 24 años	2009T3	31,12
Hombres	04 Balears, Illes	De 20 a 24 años	2009T2	29,85
Hombres	04 Balears, Illes	De 20 a 24 años	2009T1	30,30
Hombres	04 Balears, Illes	De 20 a 24 años	2008T4	21,12
Hombres	04 Balears, Illes	De 20 a 24 años	2008T3	28,36
Hombres	04 Balears, Illes	De 20 a 24 años	2008T2	22,41
Hombres	04 Balears, Illes	De 20 a 24 años	2008T1	17,94
Hombres	04 Balears, Illes	De 20 a 24 años	2007T4	13,61
Hombres	04 Balears, Illes	De 20 a 24 años	2007T3	5,00
Hombres	04 Balears, Illes	De 20 a 24 años	2007T2	6,62
Hombres	04 Balears, Illes	De 20 a 24 años	2007T1	11,60
Hombres	04 Balears, Illes	De 20 a 24 años	2006T4	6,68
Hombres	04 Balears, Illes	De 20 a 24 años	2006T3	3,79
Hombres	04 Balears, Illes	De 20 a 24 años	2006T2	5,88
Hombres	04 Balears, Illes	De 20 a 24 años	2006T1	8,61
Hombres	04 Balears, Illes	De 20 a 24 años	2005T4	10,13
Hombres	04 Balears, Illes	De 20 a 24 años	2005T3	5,25
Hombres	04 Balears, Illes	De 20 a 24 años	2005T2	5,00
Hombres	04 Balears, Illes	De 20 a 24 años	2005T1	15,31
Hombres	04 Balears, Illes	De 20 a 24 años	2004T4	15,10
Hombres	04 Balears, Illes	De 20 a 24 años	2004T3	9,50
Hombres	04 Balears, Illes	De 20 a 24 años	2004T2	12,48
Hombres	04 Balears, Illes	De 20 a 24 años	2004T1	19,80
Hombres	04 Balears, Illes	De 20 a 24 años	2003T4	18,17
Hombres	04 Balears, Illes	De 20 a 24 años	2003T3	9,24
Hombres	04 Balears, Illes	De 20 a 24 años	2003T2	11,27
Hombres	04 Balears, Illes	De 20 a 24 años	2003T1	17,29
Hombres	04 Balears, Illes	De 20 a 24 años	2002T4	20,52
Hombres	04 Balears, Illes	De 20 a 24 años	2002T3	6,47
Hombres	04 Balears, Illes	De 20 a 24 años	2002T2	7,81
Hombres	04 Balears, Illes	De 20 a 24 años	2002T1	11,05
Hombres	04 Balears, Illes	De 25 a 54 años	2021T4	14,47
Hombres	04 Balears, Illes	De 25 a 54 años	2021T3	9,10
Hombres	04 Balears, Illes	De 25 a 54 años	2021T2	13,34
Hombres	04 Balears, Illes	De 25 a 54 años	2021T1	17,30
Hombres	04 Balears, Illes	De 25 a 54 años	2020T4	15,63
Hombres	04 Balears, Illes	De 25 a 54 años	2020T3	12,26
Hombres	04 Balears, Illes	De 25 a 54 años	2020T2	14,91
Hombres	04 Balears, Illes	De 25 a 54 años	2020T1	13,79
Hombres	04 Balears, Illes	De 25 a 54 años	2019T4	8,10
Hombres	04 Balears, Illes	De 25 a 54 años	2019T3	6,72
Hombres	04 Balears, Illes	De 25 a 54 años	2019T2	7,27
Hombres	04 Balears, Illes	De 25 a 54 años	2019T1	13,72
Hombres	04 Balears, Illes	De 25 a 54 años	2018T4	10,78
Hombres	04 Balears, Illes	De 25 a 54 años	2018T3	7,28
Hombres	04 Balears, Illes	De 25 a 54 años	2018T2	8,00
Hombres	04 Balears, Illes	De 25 a 54 años	2018T1	16,56
Hombres	04 Balears, Illes	De 25 a 54 años	2017T4	11,40
Hombres	04 Balears, Illes	De 25 a 54 años	2017T3	7,50
Hombres	04 Balears, Illes	De 25 a 54 años	2017T2	8,93
Hombres	04 Balears, Illes	De 25 a 54 años	2017T1	14,07
Hombres	04 Balears, Illes	De 25 a 54 años	2016T4	11,49
Hombres	04 Balears, Illes	De 25 a 54 años	2016T3	9,16
Hombres	04 Balears, Illes	De 25 a 54 años	2016T2	10,17
Hombres	04 Balears, Illes	De 25 a 54 años	2016T1	16,03
Hombres	04 Balears, Illes	De 25 a 54 años	2015T4	15,49
Hombres	04 Balears, Illes	De 25 a 54 años	2015T3	14,02
Hombres	04 Balears, Illes	De 25 a 54 años	2015T2	13,48
Hombres	04 Balears, Illes	De 25 a 54 años	2015T1	19,13
Hombres	04 Balears, Illes	De 25 a 54 años	2014T4	17,38
Hombres	04 Balears, Illes	De 25 a 54 años	2014T3	15,10
Hombres	04 Balears, Illes	De 25 a 54 años	2014T2	18,54
Hombres	04 Balears, Illes	De 25 a 54 años	2014T1	26,13
Hombres	04 Balears, Illes	De 25 a 54 años	2013T4	23,53
Hombres	04 Balears, Illes	De 25 a 54 años	2013T3	16,69
Hombres	04 Balears, Illes	De 25 a 54 años	2013T2	19,99
Hombres	04 Balears, Illes	De 25 a 54 años	2013T1	26,71
Hombres	04 Balears, Illes	De 25 a 54 años	2012T4	22,68
Hombres	04 Balears, Illes	De 25 a 54 años	2012T3	17,68
Hombres	04 Balears, Illes	De 25 a 54 años	2012T2	18,51
Hombres	04 Balears, Illes	De 25 a 54 años	2012T1	26,06
Hombres	04 Balears, Illes	De 25 a 54 años	2011T4	23,73
Hombres	04 Balears, Illes	De 25 a 54 años	2011T3	18,74
Hombres	04 Balears, Illes	De 25 a 54 años	2011T2	19,01
Hombres	04 Balears, Illes	De 25 a 54 años	2011T1	22,68
Hombres	04 Balears, Illes	De 25 a 54 años	2010T4	21,35
Hombres	04 Balears, Illes	De 25 a 54 años	2010T3	16,03
Hombres	04 Balears, Illes	De 25 a 54 años	2010T2	17,78
Hombres	04 Balears, Illes	De 25 a 54 años	2010T1	20,01
Hombres	04 Balears, Illes	De 25 a 54 años	2009T4	19,42
Hombres	04 Balears, Illes	De 25 a 54 años	2009T3	16,71
Hombres	04 Balears, Illes	De 25 a 54 años	2009T2	18,38
Hombres	04 Balears, Illes	De 25 a 54 años	2009T1	18,27
Hombres	04 Balears, Illes	De 25 a 54 años	2008T4	12,46
Hombres	04 Balears, Illes	De 25 a 54 años	2008T3	7,83
Hombres	04 Balears, Illes	De 25 a 54 años	2008T2	4,95
Hombres	04 Balears, Illes	De 25 a 54 años	2008T1	8,81
Hombres	04 Balears, Illes	De 25 a 54 años	2007T4	7,86
Hombres	04 Balears, Illes	De 25 a 54 años	2007T3	3,92
Hombres	04 Balears, Illes	De 25 a 54 años	2007T2	3,24
